zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
50012,554,City of Ames - (IA),IA,Bundled,Municipal,0.083800569444,0.0772156604799,0.113747147703
50011,554,City of Ames - (IA),IA,Bundled,Municipal,0.083800569444,0.0772156604799,0.113747147703
50010,554,City of Ames - (IA),IA,Bundled,Municipal,0.083800569444,0.0772156604799,0.113747147703
44001,560,City of Amherst- (OH),OH,Bundled,Municipal,0.110405142772,0.0931842687702,0.095430987211
30536,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30533,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30148,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30143,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30540,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30522,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30184,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30183,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30107,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
30151,562,Amicalola Electric Member Corp,GA,Bundled,Cooperative,0.115987571989,0,0.113599488233
38825,571,City of Amory,MS,Bundled,Municipal,0.105482946603,0.0781429499026,0.0991458590541
37886,577,City of Alcoa Utilities,TN,Bundled,Municipal,0.0993373183685,0,0.0987303438777
37882,577,City of Alcoa Utilities,TN,Bundled,Municipal,0.0993373183685,0,0.0987303438777
37853,577,City of Alcoa Utilities,TN,Bundled,Municipal,0.0993373183685,0,0.0987303438777
37777,577,City of Alcoa Utilities,TN,Bundled,Municipal,0.0993373183685,0,0.0987303438777
37804,577,City of Alcoa Utilities,TN,Bundled,Municipal,0.0993373183685,0,0.0987303438777
37803,577,City of Alcoa Utilities,TN,Bundled,Municipal,0.0993373183685,0,0.0987303438777
37802,577,City of Alcoa Utilities,TN,Bundled,Municipal,0.0993373183685,0,0.0987303438777
92809,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92806,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92807,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92805,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92802,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92803,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92801,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92825,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92899,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92815,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92814,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92817,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92816,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92812,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
92850,590,City of Anaheim - (CA),CA,Bundled,Municipal,0.180068131159,0.147196434106,0.174461807546
99524,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99520,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99523,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99529,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99522,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99599,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99518,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99514,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99517,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99510,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99513,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99530,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99508,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99509,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99507,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99502,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99503,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
99501,599,Anchorage Municipal Light and Power,AK,Bundled,Municipal,0.103683445756,0,0.132254370836
46014,636,City of Anderson - (IN),IN,Bundled,Municipal,0.0908284108642,0.0611720760818,0.0955615198705
46015,636,City of Anderson - (IN),IN,Bundled,Municipal,0.0908284108642,0.0611720760818,0.0955615198705
46016,636,City of Anderson - (IN),IN,Bundled,Municipal,0.0908284108642,0.0611720760818,0.0955615198705
55070,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55092,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55011,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55303,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55309,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55304,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55025,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55330,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55073,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55365,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55585,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55581,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55005,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55319,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55588,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55589,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55587,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55582,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55580,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55586,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55584,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55434,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55377,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55565,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55308,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
56304,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55591,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55590,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55047,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
55398,689,Connexus Energy,MN,Bundled,Cooperative,0.0943758563338,0.0875530153381,0.123274690608
92561,694,Anza Electric Coop Inc,CA,Bundled,Cooperative,0.182142250891,0,0.177853849764
92539,694,Anza Electric Coop Inc,CA,Bundled,Cooperative,0.182142250891,0,0.177853849764
92536,694,Anza Electric Coop Inc,CA,Bundled,Cooperative,0.182142250891,0,0.177853849764
37888,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37708,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37760,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37861,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37814,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37890,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37820,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37725,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37877,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
37764,727,Appalachian Electric Coop,TN,Bundled,Cooperative,0.108015703757,0.0670249850701,0.107223206087
35019,750,Arab Electric Coop Inc,AL,Bundled,Cooperative,0.106232428251,0.0887573964497,0.103775723663
35016,750,Arab Electric Coop Inc,AL,Bundled,Cooperative,0.106232428251,0.0887573964497,0.103775723663
35175,750,Arab Electric Coop Inc,AL,Bundled,Cooperative,0.106232428251,0.0887573964497,0.103775723663
35087,750,Arab Electric Coop Inc,AL,Bundled,Cooperative,0.106232428251,0.0887573964497,0.103775723663
72826,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72956,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72955,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72950,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72951,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72958,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72952,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72852,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72851,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72855,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72854,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72927,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72926,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72830,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72835,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72837,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72863,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72944,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72947,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72940,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72943,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72949,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72948,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72865,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72916,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72845,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72846,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72847,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72840,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72841,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72842,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72930,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72932,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72933,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72934,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72936,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72937,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
72938,817,Arkansas Valley Elec Coop Corp,AR,Bundled,Cooperative,0.0892501048891,0.0536806209823,0.0984803393056
74932,817,Arkansas Valley Elec Coop Corp,OK,Bundled,Cooperative,0.0805224040592,0,0.093165152582
74937,817,Arkansas Valley Elec Coop Corp,OK,Bundled,Cooperative,0.0805224040592,0,0.093165152582
74902,817,Arkansas Valley Elec Coop Corp,OK,Bundled,Cooperative,0.0805224040592,0,0.093165152582
74959,817,Arkansas Valley Elec Coop Corp,OK,Bundled,Cooperative,0.0805224040592,0,0.093165152582
74953,817,Arkansas Valley Elec Coop Corp,OK,Bundled,Cooperative,0.0805224040592,0,0.093165152582
74947,817,Arkansas Valley Elec Coop Corp,OK,Bundled,Cooperative,0.0805224040592,0,0.093165152582
55612,887,"Arrowhead Electric Coop, Inc",MN,Bundled,Cooperative,0.103846153846,0,0.137209302326
55615,887,"Arrowhead Electric Coop, Inc",MN,Bundled,Cooperative,0.103846153846,0,0.137209302326
55613,887,"Arrowhead Electric Coop, Inc",MN,Bundled,Cooperative,0.103846153846,0,0.137209302326
55605,887,"Arrowhead Electric Coop, Inc",MN,Bundled,Cooperative,0.103846153846,0,0.137209302326
55604,887,"Arrowhead Electric Coop, Inc",MN,Bundled,Cooperative,0.103846153846,0,0.137209302326
55606,887,"Arrowhead Electric Coop, Inc",MN,Bundled,Cooperative,0.103846153846,0,0.137209302326
81612,918,City of Aspen- (CO),CO,Bundled,Municipal,0.0957970791021,0,0.102737249839
51647,942,Atchison-Holt Electric Coop,IA,Bundled,Cooperative,0.101158161419,0.142696629213,0.128848015489
51640,942,Atchison-Holt Electric Coop,IA,Bundled,Cooperative,0.101158161419,0.142696629213,0.128848015489
51652,942,Atchison-Holt Electric Coop,IA,Bundled,Cooperative,0.101158161419,0.142696629213,0.128848015489
51630,942,Atchison-Holt Electric Coop,IA,Bundled,Cooperative,0.101158161419,0.142696629213,0.128848015489
51636,942,Atchison-Holt Electric Coop,IA,Bundled,Cooperative,0.101158161419,0.142696629213,0.128848015489
51650,942,Atchison-Holt Electric Coop,IA,Bundled,Cooperative,0.101158161419,0.142696629213,0.128848015489
64482,942,Atchison-Holt Electric Coop,MO,Bundled,Cooperative,0.0945945945946,0.0697304718549,0.121508114477
64437,942,Atchison-Holt Electric Coop,MO,Bundled,Cooperative,0.0945945945946,0.0697304718549,0.121508114477
64445,942,Atchison-Holt Electric Coop,MO,Bundled,Cooperative,0.0945945945946,0.0697304718549,0.121508114477
64496,942,Atchison-Holt Electric Coop,MO,Bundled,Cooperative,0.0945945945946,0.0697304718549,0.121508114477
64491,942,Atchison-Holt Electric Coop,MO,Bundled,Cooperative,0.0945945945946,0.0697304718549,0.121508114477
64498,942,Atchison-Holt Electric Coop,MO,Bundled,Cooperative,0.0945945945946,0.0697304718549,0.121508114477
35620,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35742,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35671,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35739,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35756,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35647,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35649,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35611,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35612,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35613,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35614,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
35615,944,City of Athens - (AL),AL,Bundled,Municipal,0.100430527114,0.0767511352674,0.094092229273
37371,947,Athens Utility Board,TN,Bundled,Municipal,0.0960786285816,0.061456448569,0.0971142325439
50022,965,Atlantic Municipal Utilities,IA,Bundled,Municipal,0.0697534576067,0.0533729503687,0.0781463297809
46706,994,City of Auburn - (IN),IN,Bundled,Municipal,0.0928695904734,0.0716614469471,0.0699986065307
78768,1015,Austin Energy,TX,Bundled,Municipal,0.10025548316,0.0687635333481,0.11091613658
